X,Y,W,Z,C
-0.41548894198852154,-0.21779002614578136,-0.4777015789646013,-0.2200260609312674,0.9557437770643471
0.2411408091200522,0.9065265312431642,1.002624855311207,-0.41574093284844815,-0.11233585854534672
-1.2368931208787168,-0.6384517488277204,-0.9955552471918604,2.278424050275165,-0.9403635823246392
0.5250421022068681,-1.3799302756938086,0.40584778518119424,-0.7592090438492244,-0.39160115198538836
-1.2618427750621086,-0.32261753087333617,-0.5367852911322053,-0.21754410051461948,-1.1586578555782996
-1.79077710354755,-1.570116394996965,-1.3786120284729995,0.2655093781024122,-1.444975576855187
-0.02192353955778159,-2.052555582171688,0.4775067026984189,-1.154230576353581,-0.18836472183637853
0.30562726915954574,-0.241950921068447,1.8061905035859738,0.11723596667309545,0.4580439677905339
-0.3479223276959008,-0.508375763788428,-0.2925860176771405,1.7977491208578336,0.7906884368485614
-0.06131955125908861,0.7562514290059439,-0.9713167172616625,0.9338681984535336,0.6008950943014972
0.819328235924391,0.9386597025622967,-0.3426174813497568,0.6322003356199405,0.7503056573721478
0.34403619542943914,0.7054919899241889,-0.3246118256917543,0.5924279289453852,1.0192652585563424
0.5222172395008667,1.6888188047463433,-0.041563096752694983,0.11196421654667392,0.5068304571170996
0.0038943377240354127,1.5894893474113472,-0.04058191518703222,0.9583929595630923,1.3197452699204812
0.20108564271794233,1.2068386993772002,0.15612583237303773,-0.15586176653858155,0.6644353465896939
1.308926069755619,2.36418064538797,1.1052114714405112,-0.42280654669743317,0.4490707743135941
-0.557010412213148,0.8485747063084677,-0.601544629855686,0.10204267424649895,-0.19682012575493138
-0.9607351110820959,-0.850266571191541,0.20385911279486502,0.9056966040695844,-0.6111578086057293
-1.4268068434554202,-0.5026055554454403,-0.25595954785953756,0.3304255907518141,-0.6263375632549928
-0.34990591381170427,-1.891005976532178,0.7957642157895003,0.674538947061455,-0.02337328140069117
-1.380794316495392,-2.022892385613099,-1.1418300831296548,-2.02411921591897,-1.0579652665508326
-2.5935293448204457,-3.157037309012698,-0.8714514699728387,1.1930573955749926,-0.04578540379074547
-0.8292502328424223,-3.627034480023808,0.5595138335139955,2.3406017242962567,0.09219972911708216
0.8166748414135465,-1.4982252580719884,0.8596578549035672,1.3349040505613563,-0.48147572808449796
1.3299073699817583,0.1092612169136642,0.7947971055359242,-0.317619935485151,-0.9747755178927788
-0.8813494926576195,0.20291961759648136,-1.6854720003052428,-0.8484432823542128,-0.9520906620389211
-0.4326659212554863,-0.83534186469225,-1.5149318158354066,0.27746423253998465,-0.34967599735151156
0.8007608799632738,-0.4116468547975789,0.23345364564020848,-0.986975862488611,-0.5136924114994754
-0.5020169645926755,-1.3355273716545057,-1.669179377370928,0.7256715418156028,-0.731685117724073
-0.7109161598468079,-1.340561759391281,-1.3324873702772961,-0.5254104583773097,-1.6601620073022216
-0.2736535539636393,-1.8561288197213308,-0.026465314804200224,0.9606636788896226,-1.8128402407688375
1.136436620589749,-0.7091185738072525,0.3265468739889914,1.3621361149072948,-3.0510605770504355
1.9160726027120663,-0.5040758192218324,0.40847289910548445,-2.032251914380174,-2.0590404979969765
0.15244045986894503,0.6783350657959843,-0.5893863666157068,0.29277801084729066,-1.7059605710312695
0.4709141429113571,-0.13617145757394292,-1.6864972789462758,-0.6982812080679572,-0.44929273922501056
-0.07452192031476776,-0.4537669737491058,-0.23269304747703579,-1.4097799402187932,0.2234995232366758
1.3530600335893537,0.3529739917359347,2.0351233994280857,-0.6173429155259618,-0.8838841639497413
-0.31934024264737715,0.7574424753622646,0.5671553917873539,-0.21893387969914538,-1.1304396727659425
0.06180297805599888,-0.8717365947857445,0.17165830450079675,1.033687241206948,-0.13148179428401374
0.396380609648126,-0.7076061258454245,-0.11720917384656587,-1.521407266318214,0.9396048759633282
0.0795597089748602,-0.26729892875237354,-0.8494319322110598,1.0508125871575025,0.6301062042236691
-0.5561278913772238,0.052572051337434304,-0.9458552839951864,2.0180629118827054,0.910982380537442
-0.3625364541124695,-0.9361306169361735,-0.6922555995459325,0.5974410659169651,0.15696334733157213
-0.16661736883335282,-0.23533924134428946,0.20499059953939924,0.5459412497223737,1.34720957566977
-0.6616094277405161,0.6606367889053699,-0.5269118864645816,-0.01342261705328969,1.4547311921597683
0.12587628324729824,0.842871076804981,0.5101961960431012,-1.1750402358453063,0.749535782230127
0.7118286837708869,0.9251465551887217,0.07706730193658096,0.5348273272674973,1.0861331197601158
-0.195126036564938,0.9971367286372508,0.5934349912673476,0.384027484193467,0.2570956508110826
0.5582508510785572,0.2625570899521651,1.1990241522243048,0.7315929097038576,2.1452482943536166
-0.0231739375742005,1.747477186796953,0.5164434973656828,2.568840348853762,0.0637079118985393
0.5323907766289651,1.9030611518831333,1.101778193286983,0.7277809400280537,-1.5534635998857693
0.7116792415403795,0.5944541789870736,-0.5483210934571605,0.42571167956217204,-1.4610911902516852
0.5542982435888393,0.2511489175108338,-0.3857825280200836,1.5619313213697665,-0.7042826003999796
-0.40184660700787644,-0.1342593686873576,-1.4771470302773682,-1.34521605927,0.36956673696492787
-0.6568976324684376,-0.4229920078258472,-1.2866653550144536,-1.1427026079332272,0.6328358350323604
-1.4195014092999472,-0.0679749257524036,-2.6846734090238313,-0.3752064933457484,-0.13663516884676086
-2.045220575487253,-2.222156361806849,-3.270294484668046,-0.6549292683730847,-0.40237928492155145
-2.43382089808152,-3.226556824499405,-1.1617377205998303,0.6939333614115818,0.36422686762051
-1.9030587408369564,-4.1475819238135605,-1.0770888887619654,-0.31744121690980154,1.0149853790732926
-0.9237514860404452,-3.5942502453956062,-0.13321721383447827,1.739933840993579,1.6494704061181742
0.9326683894243342,-1.3863210812978162,2.1930663607770895,1.520447420011998,1.8159344189899609
0.9704033552102898,0.11582143430437569,-0.21880190673902872,0.7700710469588443,1.307653209693082
-0.09958112067994801,0.3546029715907075,-0.9547500665581915,-0.3859917831558005,0.7021499898446301
0.4756375823400879,-0.20479465482398662,-0.24682854329669962,0.6169505608345559,0.23610778782999603
1.4806443257641515,0.7495816904198207,0.1338853651836894,0.8110593437460868,-0.5200195462240444
1.0339443033392581,1.035815643037424,0.6333681617803387,-1.0665716454863634,0.5014039668317957
1.0123613012006891,1.9228820513230707,0.4293384246838351,0.34877973194692047,0.12556923386747887
0.5704354826389869,2.559518469799074,0.8165297406323555,0.7061137861208042,0.5980966408101466
0.8388676902117013,1.861638298986964,0.27156969247832696,0.2164637062487031,1.1130020412696053
0.5677910115301107,1.1501525084330773,-0.6180337176747336,1.5711101324552066,1.066939194860103
0.32774744743661666,1.1109010203247989,-0.8964958822707083,1.2141630011284508,1.106252183001108
0.6909094472303966,0.9199192053171453,-1.1707498542162962,-0.8255823758714205,1.2480627714594656
0.008872572509242616,0.5867153988088607,-1.64881485036467,0.1244823387674686,0.9523073133443735
-0.4342593921717467,0.7476681814678108,-0.1487638043328276,-0.8355260085446332,1.261613206106015
-1.457767426355751,-0.00664238008911483,-0.9007926007916981,0.5795559473559303,0.5907176963322742
-0.03421320152888062,-0.31807274883950576,0.035637915586118174,-0.8671482042911687,0.6735707015099857
0.03867183392113227,0.6690044987058941,0.8410038763610469,0.9233112715061345,-0.1016714237169628
0.8782593568119359,0.746490206158682,0.38348896346323985,0.3881451149577252,-0.41640678297602585
0.682475933164153,1.4654011971292096,-0.9196052975008485,0.9708345858777971,-0.694691053177275
0.5429685775069549,0.8793047690220026,0.07717985307847641,-0.14508461687728533,0.09983758719454283
-1.4365369013141842,-0.4518078800227996,-1.6708996125074342,-1.4562931961724468,0.5200282864457579
-1.5658924769992963,-1.9513790550280947,-1.6222984900262334,1.7658351817896927,-0.5190050119465903
0.6871248769668862,-2.1642396975487275,-0.5151618090915151,-0.1725685085299045,0.251482059012569
-1.180719864739261,-2.009640487790723,-2.824127600381027,1.3766900618169122,1.298271992097503
0.3318373220656403,-0.8339771833445246,-0.3007271499749052,0.43018233705986886,0.30194310881431485
-1.1231434868459964,-1.509904477531107,-1.492906025860166,0.6739123153554205,0.14525418013049354
0.7749130859332755,-1.546501700948859,-0.1716418908519176,1.8297491143146174,-0.43386762574521015
1.1740518595725482,-1.414965176653268,-0.46215921008475563,0.3402353018251979,-0.39642996101552447
1.1904408608715031,0.9247316320042888,-0.5498711626146262,1.4002313073576018,1.4153375111863633
0.3789543692878584,1.989131458878846,-0.11132966750155417,-1.484325555056513,0.5782479035052153
-0.6864884197061898,0.7113811208190257,-1.6998161247782975,0.8711001495998612,0.04073901862021578
-0.14115298997960002,0.4632456402914684,1.4787434050399288,-0.24188707818745117,-0.33873685393307984
0.9027048856541641,0.5979609335874208,2.27330309222255,-0.13406736112096615,-0.461235760335689
0.3338124131216734,-0.0508437603247871,0.5833656031078893,0.00871636293983214,0.1395194941718649
-0.09468586846396915,0.4173760549663831,-0.26321320614331123,0.34652711674339387,1.1929401237408948
0.14942565924637816,0.5405992485868593,-0.5474889117925658,1.6571604778040403,-0.49482261481701806
0.13261577546297498,-0.6488602211961181,-0.9379061265469166,-1.8537131142776313,0.08674262710761721
-0.9945999321445166,0.3834970128766016,0.30649811670876015,0.044040178291809486,-0.42467958056085897
-0.7223108256269392,-1.310351441341115,-0.11105360280860915,-0.7164870797072483,-0.6120290074806454
-0.6199563741338866,-2.223976698887649,-0.4635180033776394,1.1658140046931624,0.563640248310147
-0.6373521166913967,-2.324874937574786,-0.9550942967311316,-0.4230917546501151,1.119555681367427
-0.7679318732826378,-1.40387332307905,-1.3639485984454942,0.4567700486562056,0.6459034824911115
-1.2255661700512144,-1.9105241450873043,-2.741747702191849,-0.3975037743332126,0.0248787350920045
-0.7737343200112381,-0.4973080659219322,0.7935392190972502,0.6680586513123563,-0.29478358252902753
0.033944219705793255,-1.298475704521508,0.6430982614200803,1.0148033271104098,0.5937876301041437
1.1969483603418496,-0.31996114793861974,0.8268175926599379,-0.39739998183944436,0.765519545504011
1.4737070558581113,1.0137017594313424,1.4475635211511386,0.04907551824076654,0.2395812931897328
-0.16029972442276036,1.3187065368378357,-0.525242901040204,-1.4203601903295349,1.7074775901542747
-0.9909471042935435,0.8056876557896262,-0.03579287320817043,0.30539978696173004,1.3617874800859942
-0.7188871848723015,-0.3243254123605894,-0.4680461999008479,0.8562679346559141,1.6323634388272756
0.10598514029919295,-0.24807622851360026,0.06067410712541707,-0.5554050272875501,1.3839087055467745
0.056153902189990446,1.0069167262141683,-0.23031295096664484,1.1203627139161165,0.9210416481267658
0.8502891639658432,0.4745939555200279,-1.8471015283263932,-2.073310349202981,0.133567540413853
-0.6466473983690313,0.31327709512014357,-1.373085857576473,-1.8513354458680147,0.32116051618122954
-1.3727322642043402,-1.7323538195074584,-1.8330907347498981,-1.38824239076134,0.7503335527736581
0.08059818423524395,-1.2614889166496992,0.44616197650896405,-0.48479478201037196,1.3244969761376943
-1.4509785092878726,-1.541001539390447,-0.5459035923566197,0.018618547542743648,0.3931350179168967
-1.7408441274552042,-3.587001526611713,-1.161963012232507,-0.07886454930333595,0.9063311887692124
-0.5485776253959074,-2.768145261774744,-0.03666072426375894,-0.06709194786186742,-0.13358045249087191
0.22832342768481906,-0.6155160477012311,1.8609605607225825,0.7235760210920635,0.10529058846206474
0.13356338131474832,-1.2821475147301407,-0.11700947780864979,-0.47211984347357805,-0.12395808836567493
-0.6809401080548074,-0.7413012791825738,-0.5027594960850771,-1.2635755519193417,-0.7071044165915372
-1.1298373628979532,-0.987080328608844,-0.9329586968669569,-1.243787089008908,-0.9270313864123767
-2.840075728313386,-2.685046355575935,-1.392745362640563,2.112665021038504,-0.8679037413844369
-0.4000236810925877,-3.700368967455293,-0.38391537099990697,-2.3521162656073002,-0.014616090512478364
-1.6278370181338575,-2.805199406919881,0.286222440361636,-0.17632859087725752,-0.6512624303180123
-0.10325244992378435,-3.5705170854941803,0.3860689628278504,1.4579069282713992,-0.34306289816734203
0.0047771866534853935,-2.942880270845401,-0.5081447853588161,0.48336562325291177,-0.7171423011901452
0.19149456127586195,-1.16212666069193,0.9475700867217441,-0.8295562055548628,-0.6842068950561437
-0.025278452850464428,-0.9205413657847106,-0.12696287898145114,0.002185977957910746,-1.0612033634883322
-1.1809272651970226,-1.2274802340654316,-1.0817785310272396,0.8639187945883057,0.02249482172835293
-1.2335847051117708,-0.33510161972226093,-1.264363206345363,1.2081487837430256,-0.597299315937744
-0.4700777499019382,-2.2872015224432105,-1.3687049286735593,-0.8993412184785279,0.24756601767724695
0.3294841671249088,-0.5464228052929667,0.8977208003225596,0.7604581700531833,0.9966079390225159
-0.28662054555949185,0.14595574795655894,0.16705404526437323,0.2525005778532424,-0.12428075814810968
-0.08737705354688474,-0.08549305833974197,0.24820963713094402,1.1044048138778393,-1.1138299476495468
0.30507817911957213,-0.39119315349662825,-0.6385628759326156,1.3904153925300395,-0.5486744574461115
0.48828970059410903,-1.1776116295231642,-0.525657562404743,-0.34330546166703096,-1.2698135611214054
-0.5243946889109139,-0.570024654303275,-1.0102210521056056,-1.4495927040836547,-1.1594353611111
-0.7139299214706836,-0.6535651844413561,1.5176360125538895,0.3958365186163136,-0.49866261906541876
-0.5087931557746378,-1.357037652067738,0.7988797767282698,1.7766214373122964,-1.1582368177706108
-1.098335460465315,-0.8754516157202458,-0.3675012816147104,0.6855821088303206,-1.1287346481960108
-1.1291915164243154,-2.1955945547558366,-0.3839587637535965,0.23016283043594152,-1.4797554222447757
0.5050574697921371,-2.0471401179632984,1.143286649022629,2.4010455344134387,-1.1867067288520832
1.4756878592658034,-0.5022332718240178,1.365734739520004,-1.0400258818783492,-1.701780666105698
0.725004183505239,0.7441323479268886,0.9227750164313497,0.9029901879500623,-1.21861413211875
1.210031363136226,0.006200987330133273,0.22483235558515907,-0.5704376608578396,-1.5678991201362664
0.31897247290040076,-1.4269992283329829,-0.1487250986755404,0.04963433300767492,-0.9846430470870902
0.15020613547349482,-0.13392803801642067,1.9022733556853821,0.08964360734198178,-1.0578075459416099
0.07078640680080639,0.0713700225209106,2.2796534267874966,1.5146366362100012,-0.46697222753285883
0.3082126034205856,-0.2931893917078205,1.8470361093016558,-0.9360138054280742,-0.4782170102479792
0.8669719586491832,-0.06991083066547321,0.8123597578971319,-0.5350877091218409,-0.7685790753320273
1.122747925111359,0.023273274426986457,1.3308834693988467,-1.5929520224677045,-0.19054219142743234
0.37428836274010396,1.4454194408677605,1.3987156311863425,0.4871991637164996,-0.15177910359628316
0.6175220080490327,1.180509890122646,1.238140872632335,-0.45823180986740225,-0.013358133608771389
-0.07733699987469052,0.048602236886470584,0.10633873776432405,0.42196704266287827,-1.0955818178337002
0.4587169763662473,0.9498100246899942,2.3512608379469837,-1.0732657853193146,-1.2782428779417954
-1.4894026237447089,0.3262225875379089,-0.08939844262545701,-0.3593836201417766,-0.8082725925325562
-0.7966439214914414,-0.7738929164875655,1.4123867684683828,1.0389290549830164,-1.1719344154474856
-0.09225401751916301,-1.4287675668798325,0.7860857079675172,-0.1743192140970744,-0.3785703705415062
1.325865581563944,-0.9193899950480259,1.0827125923981813,0.6256391265171344,1.0368402214451806
1.7200039445927064,2.2198620713928037,2.380596085506047,0.5283265576456647,0.11954260516801304
1.550370087370701,3.987850481106597,2.428485673067823,-0.35317268495384946,-0.2558796738503125
-0.12853674761346429,2.2646672680058346,0.1510407740873891,-1.5597459332048416,0.16292653243424604
-2.1254584614006258,0.048170321557023194,-1.0279241197985107,0.9854000437341416,-0.5903152312884652
0.017161539157955708,-1.0326310609083431,-0.12068457545178657,0.17070737231525257,-1.051731648142217
-0.585325992835295,-1.1303218364565366,-0.6487815350105346,0.9832800898049142,-0.8428512672368073
-0.7483563193328426,-0.8010083292712329,-0.23172576498401679,-2.012688435328288,-1.5285674004531669
-0.40069528779605035,-0.2126096231051663,0.048500897452902314,-1.6546093140766747,-0.10821267854558045
-2.145379645611606,-1.102445828734828,-0.8133687376869474,-2.1427274828447653,-0.3158515124617449
-3.0136644118537195,-3.7825233375475413,-2.3851076223376952,-0.8768376610493626,-0.7700809152725762
-2.4530179761218713,-4.871357635709387,-0.4124184043960338,1.041949902003618,-0.40237944077506343
-1.430417089471508,-5.2289490631653806,1.0032268530081034,0.5659919859929143,-0.11250626544007303
-0.6751646475842126,-4.466261202164179,-0.12488516107552045,-0.03415395803579861,0.5075755071660978
-0.88379380225922,-1.8229955003320342,0.03524809920837613,0.13124029526650172,0.8091976996058438
-1.5325161979624864,-2.35727864617307,-1.1666964954227226,0.7607882126314292,0.8045424483104282
-1.747432761960865,-3.2310193626536856,-1.690320949035992,-0.30215037624121777,0.849481001151741
-0.5243705707351796,-2.972715066135952,-1.342602299272551,0.3960689502980618,0.9658927635233118
-0.07444742726748377,-2.4889559850217027,-1.404515904495962,0.1399545726325858,-0.15949441736137454
-0.8062599599110826,-2.2283716716647923,-2.4571172880771464,-2.1870426415359034,0.28653795133635873
-0.38983282254492807,-0.8475525264359767,-0.09041097673819315,-0.38482882142998714,0.982669845866431
-0.5667812619342153,-0.6734287941405015,0.3490405846773142,1.358756283822145,1.487962287867953
0.2663782468401545,-1.0295819058934934,0.3023338067225396,-0.3958606090705614,0.8537434773465552
-1.1615052341467553,-0.37085780713056765,-1.147489959660984,-0.14308936634835018,-0.32942967909502663
-1.2777908305854917,-1.986559078407951,-0.3688204408528235,-0.6068661533932629,-0.4750438760057627
-1.467826941518624,-3.415560586825987,-1.2955317181752701,-0.4846321554752065,-0.9164922771901716
-1.7251711764321838,-3.992284385509122,-1.262071278325233,1.1240121897845434,-1.0516930235043143
-0.6620070754798382,-3.659114137132434,-0.5368379479646965,-0.26808598088774227,0.39996996051749806
-0.1712472994756764,-2.451524308697257,-0.5896017893244038,-1.0219490844170012,1.1877483492266776
-0.2867150530616356,-0.7053739854107295,0.12737074220626837,-3.111363336820356,0.41473649239293314
-1.3001221255635054,-0.016580115851157623,0.4942836698820088,-0.57270345121222,-0.9093818286744866
0.292792153498512,0.5020231199165588,1.6881590934641628,-1.9668168077124089,-1.7498535911130721
-1.979181060210942,-0.48253657562507196,-1.140579028600693,-1.8237494935342597,-1.086669247991744
-1.3728305068398752,-0.4709043435735403,0.02785797767826448,0.7951780766265533,-1.672004469679537
-0.4278093776999886,-1.791994728955498,0.7282911505463363,0.7086755657406822,-2.092796193733744
-0.8493816048289424,-2.044405866842648,0.4490395424385142,-1.9172126639282288,-1.347710914702803
-1.4380718403119728,-3.7235529440662516,-1.5449309289520066,0.8514794713416658,-1.26741406323288
-0.48704975451509314,-3.4503678691695523,-1.2539488803293717,0.4593584752546972,-1.387147245322063
0.7090282154080587,-1.634590562306773,1.4823896426214644,-0.783568737099451,-1.810232516345779
0.9218385275314829,-1.450519790380302,0.23732701916724874,0.7343809175951364,-0.8898080972603017
0.579908556344975,-0.6503494809758462,-0.11334096837516006,-1.626642664581469,-0.1290427387399175
-0.5498832261881084,0.2342087593214665,-0.3628265942696179,-1.2044297528555972,0.0009433130695418734
0.7087192952244414,0.5097898555772724,0.9549851020564444,-1.4396886385915408,-0.3018676042671769
-0.0036610871017385763,0.984583471141883,-0.04498245820777308,-1.111503723411618,-0.40658039578899446
-0.900718405049742,-0.4024051817177138,-2.25393305816163,0.8786888055082508,0.6875220411529944
-0.920776544577929,-1.0701131651702087,-1.1334592407030624,-1.3336291310676047,-0.6781181516589926
-2.297099791412187,-1.9260157877178834,-2.568040907212005,-1.1512981355454346,0.002486791142585834
-3.245809946349489,-5.4168038015153765,-3.8317769975651643,-0.9516982453020344,1.0757451751062168
-3.0302260124357234,-6.221290664582011,-2.7918724142839184,0.19546372843002505,0.4935916167717471
-1.1641571335358565,-4.4674094113947085,-0.4517532143702755,-0.33969427011190634,0.7924330208989293
-0.9197425848298194,-3.670288980986132,-0.9671248982512077,0.862339465584282,0.683005204308484
-0.9390336729004708,-3.5411132492726014,-1.5063619494516438,-0.7113604849256097,1.3008957898734563
-0.45881907664650257,-3.1453170720494477,-1.161636192388767,-1.289427699156646,0.8000100291222578
0.03407723941353545,-0.31716767924078937,-0.7284254935204664,-0.5041431777679665,2.0555412191334796
-0.055842052398236294,-0.35403075968970754,0.2178771748492852,0.03485540140955484,1.9840090738520164
0.5833216508342493,0.9754599822539058,0.1011397402673228,-0.9341080469734648,1.5813151944039268
-0.2028392965864113,1.365071882334205,0.17670218193074574,0.27399125835264987,0.7668504855072281
-0.007228877689453718,1.1885778317899394,0.2500982539342018,1.8113489988789824,0.20059519141333576
2.0654341591920296,0.5544613523973969,0.5319566158653546,-0.5882255864004279,0.8554407180399617
0.80860439553617,2.7709616307765925,0.2087179360472312,0.036290328547667255,-0.6967316589430012
0.4784314651610744,2.331006287247433,0.08869737198613109,1.3433037411731101,-1.3928162127123058
0.500464362088278,0.7216794378223506,-0.6937992747672286,-0.6578039577127986,-0.583949994424102
-0.10189965471742224,0.98383949839845,-0.14337580817000067,-0.8580585247810589,0.8270182708551086
-0.3430894126721696,-0.27956132540954126,-0.030692038633745256,-1.1055717812184809,1.3284848666223874
0.6789359051230551,0.726725855734972,0.5292946184111402,0.38528416727601006,0.815758172824324
-0.4039339301071233,0.3621267595922151,-1.2961216572816423,0.5008101046198885,-0.1999736221919567
-0.8779127505118687,-0.3029305812532573,-0.656649845459382,-0.16318270024287548,0.09124172642393191
-0.4426795143664499,-1.466916646486543,-1.5125944211990372,0.026584460514226416,-0.7580492728527246
-1.1797755850254557,-1.6797194520742451,-2.0513799330639597,1.2570980729468966,-1.2799212060857732
1.3955857556140439,-0.6114252092156498,1.365794617910138,0.8496487674362452,-0.5817347001681265
1.6793100358739557,1.8167100741630882,2.322304335309081,-1.4202317537041567,-0.21078822616129325
0.1676633395447573,1.123000846503077,0.8297127521761658,-0.029496611931076118,-0.17303017915790764
-0.10164051293959298,1.1407411453534413,1.3674408258561843,0.08417011532839369,-0.3882742741453772
0.5626360284879595,0.9565953336488957,0.1447259729569056,0.6979531506578072,-0.18605765741468666
-0.7973315314074796,-0.25868459950743306,-1.6140404474739904,-0.24645952461575477,-0.3991605147355272
-0.4499057158584512,-0.39880164982356603,0.16850080047217592,-0.6694006052342366,-0.8319349854284991
-0.9839187701726133,-1.0447474627858784,-0.5229916568782652,-0.48301913431095506,0.23295026743709868
-1.3539108022659736,-0.6205383692838754,0.3127797315958952,-1.8038481039518237,0.4315137341447305
-3.086703515617339,-2.259748485541141,-0.48946250467911734,-0.05215402087396961,0.5785306705971597
-2.162896640014546,-3.654077029669942,-0.013998441234397974,-0.6240267374757776,-0.3787012751947634
-1.4716404415154007,-4.0106795288754125,-0.17872980400523994,0.4383338709643181,-0.40803174481208093
0.30558201267648893,-2.6962199832809186,1.4928347537712774,-1.0552514149985175,-0.5280913117347655
0.6448524777265364,-1.1610173210395005,1.439836248515713,-0.46581271865899926,-0.9240956098267694
0.6503662510995644,0.37711987723344353,0.2814902873708182,-1.0092391130869673,-0.3625723275679613
0.9050681741961465,1.6045347914793828,0.6727885268072586,-1.0975210761625993,0.28445623179942997
-0.25840937570438255,0.8741367124096242,-0.3427303449932221,0.6673134101564022,-0.5785504184639514
0.4861209067726839,0.027844996965934732,0.42701365707728733,-0.49821122322866834,-1.340284486261981
-1.5405886578347707,-0.966208752898579,-2.3046512839876447,0.4101551917527332,-1.5519651434061172
-0.2236536856494839,-1.4214870645644575,0.5991319033096578,-1.1540238698415464,-0.9224570023836945
1.001150134178041,-0.2925183278020987,0.4524027311092452,0.06151243186372376,-0.8207181670996803
0.49051709758701456,0.9840566155730885,0.37268456640145453,-1.7253315337683663,-0.3126475684354622
0.8096772599406837,0.8992439049945525,0.4151877443255325,-0.5153363733989789,-0.3320698766885015
0.22504839419580622,1.7579696668201665,-0.3353959262677074,-0.5404974526043846,-0.4566786642920971
0.37005065316222296,0.2447575528297502,-0.13967346791328664,0.5439473911326945,-1.415364681116985
